logical_id,event_datetime,reviewer,event_type,gate,criterion_before,criterion_after,notes,evidence_path
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,DECISAO_DESENHO,A+B+C,I1 e I5 fundidos; I6 presente,I1a/I1b/I1c; I5a/I5b; I6 removido,"DECISAO DE DESENHO delta - restabelecimento da correspondencia entre a tabela de inclusao e a de exclusao. METODO: apos alfa (E11 vira variavel de extracao em tres eixos), beta (E7b volta ao Portao B; E10 vira C1 mais atributo de atribuicao) e gama (E5 vira atricao), conferiu-se filtro a filtro se cada ponto de decisao dos Portoes A, B e C possui exatamente um criterio de inclusao e um de exclusao. A conferencia partiu da proposta restrita de dividir o I1, mas revelou tres problemas, nao um. EVIDENCIA E DISCUSSAO: (1) I1 e uma conjuncao de tres predicados independentes (relato completo, estudo primario, escopo temporal e de idioma) cujo lado negativo ja esta separado em E1, E2 e E4. A negacao de I1 e uma disjuncao que mapeia para tres codigos distintos, de modo que I1 nao e complemento de nenhum criterio isolado. Consequencia sobre a confiabilidade: dois revisores que marcam 'I1 sim' concordam sobre uma conjuncao e o desacordo em qualquer componente fica invisivel no kappa; e quando marcam 'I1 nao', o codigo nao diz qual componente falhou. E a mesma falha estrutural que produziu o deposito do E6 - pergunta fundida gera codigo fundido. (2) I6 e a forma positiva exata do E11. Alfa retirou o E11 da tabela de exclusao, mas o I6 ficou pendurado. Mantido, o filtro de evidencia continuaria vivo pelo lado positivo, e a MQ5 (analise de lacunas) voltaria a reportar o buraco do nosso proprio filtro como buraco da literatura. A retirada do I6 e consequencia de alfa, e nao decisao nova, mas foi registrada explicitamente por ser consequente. (3) I5 tambem e duplo: 'includes explicit AND separable UML diagram content' funde 'e UML' com 'e separavel'. O lado negativo ja fora desdobrado por beta em E7a (B1), E7b (B5) e C1 (Portao C); o lado positivo seguia fundido. DECISAO (aprovada pela revisora nesta data): (a) I1 desdobra-se em I1a (escopo temporal e de idioma, par do E4), I1b (relato cientifico completo, par do E1) e I1c (estudo primario, par do E2). (b) I5 desdobra-se em I5a (ha conteudo UML explicito, par do E7a) e I5b (o conteudo UML e separavel). (c) I6 e removido da tabela de inclusao, em simetria com a remocao do E11. (d) I5b aparece em DOIS momentos, deliberadamente, sem receber codigo proprio em cada um: no B5 avaliado por titulo e resumo (mencao a Mermaid, C4, SysML ao lado de UML) e no C1 confirmado em texto completo (resultado agregado com outros artefatos). Rejeitou-se criar um I5c: e o mesmo predicado em dois momentos de leitura, e criar um codigo por momento infla a tabela sem ganho discriminante. O momento fica registrado no campo de desfecho do portao, nao no codigo. (e) O criterio E3 permanece sem par positivo, por ser propriedade do conjunto e nao do estudo (PRISMA 2020, 'records removed before screening'). O B0 tambem nao recebe par proprio: e a conjuncao I2 e I3 e I5a, absolve mas nao condena. RESULTADO: 8 criterios de inclusao (I1a, I1b, I1c, I2, I3, I4, I5a, I5b) e 10 de exclusao (E1, E2, E3, E4, E6, E7a, E7b, E8, E9, ex-E10 como C1). PENDENCIA: epsilon (renumeracao) e emenda A004, que formalizara alfa, beta, gama e delta em conjunto.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex l.1217-1222
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,DECISAO_DESENHO,A+B+C,I1-I6 e E1-E11 do protocolo v1.7,lado E congelado (epsilon1) + lado I renumerado I1-I8,"DECISAO DE DESENHO epsilon - regime de numeracao dos criterios, apos alfa, beta, gama e delta. METODO: mediu-se o custo de reescrita de cada opcao antes de escolher, contando o uso efetivo de cada codigo no corpus registrado e verificando quais campos do CSV guardam codigo de criterio. EVIDENCIA: (i) uso efetivo dos codigos de exclusao nas 849 exclusoes registradas: E1 56, E2 29, E3 107, E4 25, E6 25, E7 561, E8 25, E9 21; E5, E10 e E11 tem ZERO registros. Ou seja, os tres codigos que alfa, beta e gama retiram nunca foram usados, e a retirada nao reescreve nenhuma linha. (ii) os 561 E7 distribuem-se em B1_E7 539 e B3_E7 22; os 539 trazem varredura declarando ausencia total de UML, isto e, sao a clausula (a) do E7. (iii) o CSV possui coluna exclusion_criteria mas NAO possui coluna de criterio de inclusao: nenhum I1-I6 foi jamais gravado em registro algum. DISCUSSAO: o custo e assimetrico entre os dois lados, portanto epsilon e duas decisoes e nao uma. No lado E foram consideradas tres opcoes. epsilon1 congelar os codigos, deixando E5, E10 e E11 como lacunas declaradas e dando codigo novo aos criterios novos; epsilon2 renumerar sequencialmente E1-E10, exigindo reescrita de 849 valores de exclusion_criteria, dos desfechos de portao e das referencias no log; epsilon3 abandonar o numero e usar o proprio filtro como codigo (D, A1-A3, B0-B5, C1). Argumentos que decidiram por epsilon1: (1) a lacuna e informativa - um protocolo que renumera apaga o rastro da propria emenda, e quem le a v1.7 ao lado da versao emendada precisa enxergar o que se moveu; e por isso que emendas de protocolo registrado marcam criterios como retirados em vez de recompactar a lista. (2) a renumeracao compra cosmetica e vende a auditabilidade de 849 decisoes ja fundamentadas campo a campo. (3) o numero nao precisa carregar localizacao, porque o campo gate_x_outcome ja carrega (ex.: B2_E6); epsilon3 duplicaria a informacao em dois lugares, que e como ela sai de sincronia. DECISAO (aprovada pela revisora nesta data): (a) LADO E - epsilon1. Mantem-se E1, E2, E3, E4, E6, E7, E8, E9 com codigo e sentido inalterados. E5, E10 e E11 saem da tabela e permanecem como lacunas declaradas, com a nota 'retirado na emenda A004'. O codigo E7 isolado passa a significar sempre a clausula (a) do E7 publicado (a saida nao e UML), de modo que as 561 exclusoes registradas seguem validas sem reescrita; a clausula irma (mistura com outra notacao, avaliada no filtro B5) recebe o codigo E7b. O criterio do filtro C1 (nao ha instancia de geracao identificavel), herdeiro do antigo E10, recebe codigo proprio na emenda. (b) LADO I - renumeracao limpa e sequencial, a custo zero, seguindo a ORDEM DOS FILTROS e nao a ordem historica: I1 escopo temporal e de idioma (par do E4); I2 relato cientifico completo (par do E1); I3 estudo primario (par do E2); I4 LLM como componente substantivo (par do E6); I5 produz ou altera conteudo UML (par do E8); I6 entrada textual de requisitos ou dominio (par do E9); I7 ha conteudo UML explicito (par do E7); I8 o conteudo UML e separavel (E7b no filtro B5 e C1 no Portao C). PONTAS SOLTAS EXPOSTAS POR EPSILON, a conferir: (i) os 22 registros com desfecho B3_E7 foram codificados no antigo B3 ('direcao'), absorvido pelo B1 no desenho novo; se algum for na verdade mistura de notacao, e E7b e nao E7. (ii) cinco registros excluidos por E7 citam UML E outra notacao em titulo, resumo ou palavras-chave: 799_SCOPUS, 815_SCOPUS, 917_SCOPUS, 947_SCOPUS, 955_SCOPUS. (iii) seis registros RETIDOS estao na mesma condicao e serao os primeiros casos-teste do filtro B5: 051_ACM, 769_SCOPUS, 791_SCOPUS, 797_SCOPUS, 825_SCOPUS, 918_SCOPUS.",protocol/amendments/A004 (a redigir)
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,CONFERENCIA_CRITERIO,B,E7 (22 registros com desfecho B3_E7),E7 (confirmado),"CONFERENCIA exigida pela decisao epsilon - os 22 registros com desfecho B3_E7 foram codificados no antigo filtro B3 ('direcao'), que a estrutura da A004 absorve no B1. Verificou-se se algum deles e, na verdade, mistura de notacao (E7b) e nao ausencia de UML na saida (E7). EVIDENCIA: os 22 sao 019_ACM, 090_ACM, 554_IEEE, 746_SCOPUS, 758_SCOPUS, 770_SCOPUS, 779_SCOPUS, 798_SCOPUS, 815_SCOPUS, 833_SCOPUS, 846_SCOPUS, 853_SCOPUS, 857_SCOPUS, 872_SCOPUS, 882_SCOPUS, 884_SCOPUS, 906_SCOPUS, 931_SCOPUS, 966_SCOPUS, 968_SCOPUS, 977_SCOPUS, 984_SCOPUS. Sao quase todos casos de direcao invertida: a UML e a ENTRADA e a saida e outra coisa - codigo Java, OCL, modelos Rebeca, casos de teste, descricoes de caso de uso, exercicios didaticos. Apenas 815_SCOPUS cita mermaid, e ainda assim a saida sao exercicios, nao UML. DISCUSSAO: nenhum dos 22 e mistura de notacao na saida; todos sao ausencia de UML NA SAIDA, isto e, a clausula (a) do E7. Vale registrar que varios admitiriam tambem o E9 (entrada e um modelo UML existente, nao texto). Pela regra do protocolo (l. 1253), vale o primeiro criterio que explica claramente, e na ordem executada o E7 vem antes. A ordem nova da A004 preserva esse resultado, porque o I7 predica o RESULTADO GERADO e nao a mera presenca de UML no estudo. DEFEITO DE REDACAO DETECTADO NA A004: a pergunta do filtro B1 foi enunciada como 'ha conteudo UML?', o que e ambiguo e faria o revisor responder 'sim' para um estudo de UML-para-Java. O enunciado correto e 'o RESULTADO GERADO inclui conteudo UML?', que e o que o I7 diz. Corrigir na aplicacao da A004 antes de entregar o instrumento ao segundo revisor. DECISAO: os 22 permanecem E7, sem reclassificacao. Nenhuma linha do CSV foi alterada por esta conferencia.",protocol/amendments/A004-screening-gate-redesign.md secao 6
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,ANALISE_IMPACTO,A+B+C,"protocolo v1.7 com E5, E10, E11",emenda A004 aplicada,"ANALISE DE IMPACTO da emenda A004, feita depois do redesenho e nao durante, por decisao da revisora. METODO: separou-se impacto retrospectivo (sobre desfechos ja registrados), prospectivo (sobre o que deixaria de acontecer na leitura de texto completo), sobre a tabela PRISMA, sobre a carga de leitura e sobre a confiabilidade. 1. RETROSPECTIVO - NENHUM REGISTRO EXCLUIDO RETORNA. Argumento dedutivo: os tres criterios retirados (E5, E10, E11) tem ZERO exclusoes registradas, e todos os predicados que de fato excluiram alguem (E1, E2, E3, E4, E6, E7, E8, E9) permanecem com o mesmo enunciado. O unico que estreitou foi o E7, cuja segunda clausula virou E7b - o que move o rotulo, nao o desfecho. Os 849 excluidos continuam excluidos. Mudancas de rotulo ou de caixa: 104 E3 mecanicos saem da caixa de exclusao para 'removed before screening'; 3 E3 de familia (868_SCOPUS, 877_SCOPUS, 963_SCOPUS) passam a ser decisao declarada de Portao C; 22 registros B3_E7 viram B1_E7; 29 E2 viram pilha de background materializada; ate 7 E6 podem virar E9 porque B3 passou a vir antes de B4 (351_ACM, 678_IEEE, 821_SCOPUS, 864_SCOPUS, 915_SCOPUS, 959_SCOPUS, 960_SCOPUS - heuristica sobre as notas, nao medicao; so releitura decide). 2. PROSPECTIVO - e aqui esta o tamanho real. Sob as regras antigas, a populacao em risco no texto completo era: E11 sobre 43 dos 84 legiveis (51%); E5 sobre 53 dos 137; E10 sobre 11 dos 84. Sob a A004: E7b sobre 6 dos 137 e E12 sobre 21 dos 137 (11 com texto), com 4 em comum, ou seja uniao de 23. TROCA CENTRAL: a revisao deixa de arriscar metade dos textos legiveis num corte pela variavel dependente e passa a arriscar ate 23 registros num corte por separabilidade. RESSALVA: sao populacoes em risco, nao previsoes - EVIDENCIA=A_VERIFICAR significa que o resumo nao deixou claro, nao que nao ha evidencia. O ponto e que sob o E11 esse numero so seria conhecido depois de ler os 84 e descartar. 3. PRISMA - muda o denominador. Identificados 986; removidos antes da triagem 104; TRIADOS 882 (era 986); excluidos na triagem 742 (era 849); buscados para recuperacao 140; nao recuperados 53; avaliados em texto completo 87; excluidos em texto completo 3 (familia); elegiveis ou pendentes 84. Toda taxa publicada muda de base: a exclusao na triagem sai de 86,1% (849/986) para 84,1% (742/882), e aparece uma taxa de atricao de 37,9% (53/140) que antes nao existia como categoria. 4. CARGA DE LEITURA - o ganho nao e ler menos, e nao ler para descartar. Os 17 SEM_RESUMO deixam de ser trabalho de Portao C e viram Portao B adiado; os 25 residuos de incerteza confirmam-se na secao de metodo; os 11 CANDIDATO_E10 passam de leitura exaustiva para o C1 na secao de resultados; e os 43 EVIDENCIA=A_VERIFICAR saem do risco de retrabalho garantido e viram dado de extracao sobre os elegiveis. 5. CONFIABILIDADE - a amostra do segundo revisor CONTINUA VALIDA: foi estratificada por E1, E2, E3, E4, E6, E7, E8, E9 e RETIDO, e todos os estratos sobrevivem; E7b e E12 nascem vazios. O kappa passa a ser calculado sobre B0 e o criterio nomeado, sem os atributos, o que deve eleva-lo; e deixa de ter que cobrir o E11, unico criterio graduado sem limiar declarado. O QUE A ANALISE NAO MEDE, declarado: (i) se algum dos 742 excluidos foi mal excluido - e trabalho do segundo revisor; (ii) quantos dos 43 de fato sobreviveriam ao E11 - a A004 torna a pergunta ociosa; (iii) quantos dos 7 E6 viram E9 - heuristica, nao medicao. CORRECAO DE FATO detectada durante esta analise: o manual v2, secao 3.1, afirmava que as 107 exclusoes por E3 foram todas mecanicas. Sao 104 mecanicas mais 3 de familia resolvidas em texto completo. Texto corrigido no mesmo dia.",protocol/amendments/A004-screening-gate-redesign.md
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,DECISAO_GATE,B,SEM_RESUMO (17 registros retidos no Portao C),"E7 em 13; retidos 4 (1 elegivel, 3 CANDIDATO_E12)","Bloco SEM_RESUMO com texto completo: 17 registros. REENQUADRAMENTO: SEM_RESUMO nunca foi trabalho de Portao C. E Portao B adiado - o registro chegou a C sem que B pudesse ser decidido, por falta de resumo no CSV. Com o PDF em maos, B se decide agora. METODO: extracao integral por pdftotext e varredura por tres familias de expressoes (ocorrencia de UML; tipos de diagrama; presenca de LLM), com leitura das sentencas de contexto uma a uma. RESULTADO: 13 excluidos por E7 em B1 (nenhuma UML na saida gerada) e 4 retidos. Dos 13, oito nao tem modelo de linguagem nenhum no texto integral (307, 383, 390, 386, 397, 422, 427, 439 ACM) e cinco tem LLM mas a UML e mencao lateral, trabalho relacionado ou figura dos proprios autores (075, 100, 324, 099, 399 ACM). Nos oito primeiros o registro falharia tambem em B4, mas B1 vem antes e a regra de ouro 3 manda registrar um so criterio primario; nao se usou E6 porque E6 e para LLM cujo papel nao qualifica, nao para ausencia de LLM (regra de ouro 5). Dos 4 retidos: 113_ACM ELEGIVEL, com desenho explicito (ChatGPT, Gemini e Perplexity gerando UML a partir de prompt, comparados a diagramas construidos manualmente); 170_ACM, 108_ACM e 089_ACM ficam com CANDIDATO_E12, pendentes do filtro C1 (existe instancia de geracao identificavel?). REGISTRO DE CONSEQUENCIA DA EMENDA A004: 108_ACM e 089_ACM so chegaram vivos ate aqui por causa da decisao alpha. Sob o E11 anterior teriam sido excluidos por medir qualidade sem usar o vocabulario canonico, e 089_ACM sairia tambem por E10. Sao exatamente os estudos que o racional do estudo manda preservar: reportam evidencia do eixo pragmatico U, o menos coberto, e do eixo L (""limitations of most AI tools in generating syntactically correct diagrams""). Excluir seria selecionar pela variavel dependente. PENDENCIA: 380_ACM permanece SEM_RESUMO por falta de texto (SEM_ACESSO_DEFINITIVO) e segue para o estrato identificado-nao-recuperado se nao for recuperado ate 2026-09-01. ESTADO APOS O LOTE: corpus 986, excluidos 862, retidos 124; E7 passa de 561 para 574.",/tmp/gc_txt/ (extracoes pdftotext dos 17 PDFs)
GLOBAL,2026-08-17T00:00:00-03:00,Helaine Barreiros,DECISAO_GATE,B,"INCERTO_SAIDA, INCERTO_ENTRADA e INCERTO_PAPEL_LLM (23 registros com texto)","16 retidos; E7 em 5, E6 em 1, E1 em 1","Bloco de residuos de incerteza do Portao B entre os retidos com texto completo: 23 registros com INCERTO_SAIDA, INCERTO_ENTRADA ou INCERTO_PAPEL_LLM. METODO: extracao integral por pdftotext; varredura por familias de notacao cruzada com verbos de geracao; leitura da secao de metodo. RESULTADO: 16 retidos e 7 excluidos. Dos 7: cinco por E7 em B1 porque a saida gerada nao e UML (141_ACM gera codigo Java a partir de modelo de dominio humano; 539_IEEE e 825_SCOPUS geram SysML; 563_IEEE gera BPMN; 626_IEEE gera Ecore, OCL e codigo, e seu unico PlantUML e declaradamente feito a mao); um por E6 em B4 (813_SCOPUS, cujos Seq2Seq e Seq2AST sao treinados do zero e sao contrastados pelos proprios autores com LLMs); e um por E1 em A2 (051_ACM, poster de uma pagina do ICER Vol. 2). DEFEITO DE INSTRUMENTO ENCONTRADO E CORRIGIDO: a varredura de contexto usava \bUML\b, que nao casa com ""PlantUML"". Por esse defeito 903_SCOPUS aparecia com duas ocorrencias irrelevantes de UML (lista de abreviaturas e titulo de referencia) quando tem onze de PlantUML, e chegou a ser classificado como E7. O veredicto foi revertido para RETIDO: o estudo gera PlantUML activity e class diagrams e define sucesso como ""the construction of a syntactically and semantically correct activity sequence"". Os 23 foram revarridos com regex separada; os cinco excluidos por E7 tem PlantUML=0, exceto 626_IEEE, cuja unica ocorrencia foi lida em contexto. 138_ACM tem \bUML\b=0 e PlantUML=3 e tambem teria sido perdido. REGRA CONFIRMADA NESTE LOTE: a lista do E1 e fechada e nao inclui artigo de visao nem artigo de simposio doutoral. Por isso 138_ACM, 141_ACM e 221_ACM nao saem por E1 e foram decididos em B1 ou C1. TRES CASOS CONTESTADOS, decididos pela regra de ouro 5 (E6 so em caso limpido): 456_IEEE e 951_SCOPUS retidos com o papel do modelo remetido a extracao, porque a evidencia e dividida entre regras simbolicas e contribuicao do modelo; 813_SCOPUS excluido, porque ali a evidencia e limpida e vem dos proprios autores. 813_SCOPUS e o excluido substantivamente mais proximo do objeto da revisao e e candidato forte a pilha de background: sai por escopo de tecnologia, nao por irrelevancia. CONVERSAO A004: CANDIDATO_E10 virou CANDIDATO_E12 em 788_SCOPUS, 854_SCOPUS e 890_SCOPUS; ficou prejudicado em 825_SCOPUS e 051_ACM, que saem antes do Portao C. ESTADO APOS O LOTE: corpus 986, excluidos 869, retidos 117, dos quais 64 com texto e 53 sem. Nenhuma incerteza de Portao B resta entre os que tem texto; as 18 restantes estao todas em registros sem texto.",/tmp/gc_res/ (extracoes pdftotext dos 23 PDFs)
GLOBAL,2026-08-17T21:30:00-03:00,Helaine Barreiros,DECISAO_GATE,C,CANDIDATO_E12 e CANDIDATO_E10 (14 registros com texto completo),"3 ELEGIVEL; E12 em 9; E7b em 1 (797_SCOPUS, desce ao B5); 842_SCOPUS sai por E3 (familia)","Ultimo bloco de elegibilidade do Portao C. Teste do C1 aplicado como teste nominal: exige nomear modelo, entrada e artefato UML e ter resultado atribuivel a essa instancia. Elegiveis: 856_SCOPUS, 918_SCOPUS e 089_ACM (este com atribuicao fraca, autorrelato de estudante). E12: 108_ACM, 170_ACM, 221_ACM, 788_SCOPUS, 787_SCOPUS, 845_SCOPUS, 854_SCOPUS, 890_SCOPUS, 935_SCOPUS. 221_ACM recebeu E12 e nao E1 porque a lista do E1 no manual v2 e fechada e nao inclui vision paper. 890_SCOPUS tem inconsistencia interna de atribuicao (texto diz created by ChatGPT, legenda diz generated by CoPilot). 797_SCOPUS falha antes, no B5: as metricas incidem sobre comandos CIM-DSL e o mapeamento para notacao e simbolico e majoritariamente BPMN. Criada a coluna gate_c_outcome, normativa no manual v2 linha 460. Apos este lote, zero registros retidos COM texto carregam sinalizador aberto: as 27 incertezas restantes estao todas em registros sem texto e sao atricao, nao trabalho de leitura.",search/automated/backups/custom_automated_search_collection_2026-08-17_pre-gate-c-c1.csv
GLOBAL,2026-08-17T21:30:00-03:00,Helaine Barreiros,DECISAO_GATE,D,623_IEEE e 842_SCOPUS retidos; 051_ACM excluido por E1,"FAM-C-002: 027_ACM primario, 623_IEEE e 842_SCOPUS E3. FAM-C-003: 787_SCOPUS primario, 051_ACM recodificado de E1 para E3","Duas familias de publicacao detectadas na leitura integral do bloco C1. Familia A (Chaaben, Burgueno, Sahraoui): 027_ACM declara Our proposed approach builds upon our prior work on domain model completion utilizing LLMs [11], sendo [11] o 623_IEEE; 842_SCOPUS e estagio intermediario da mesma linha. A decisao REVERTE a retencao de 623_IEEE aprovada horas antes no lote de residuos, e a reversao esta correta porque o pre-passe D e de nivel de corpus e precede a elegibilidade. Familia B (Roy, Horielko, Omojokun): 051_ACM (poster ICER 2025 Vol.2) e 787_SCOPUS (SIGCSE TS 2026); sob a A004 o pre-passe D antecede o Portao A, logo o criterio primario de 051_ACM e E3 e nao E1 — muda a justificativa, nao o desfecho. Preservacao de rastro: 623_IEEE, 842_SCOPUS e 787_SCOPUS eram primarios dos grupos DUP-A-022, DUP-A-007 e DUP-A-020; esses vinculos de duplicata exata por DOI seguem descritos por extenso nas notas do Portao A de 235_ACM, 032_ACM e 210_ACM, que nao foram tocados.",
GLOBAL,2026-08-17T22:10:00-03:00,Helaine Barreiros,DECISAO_DESENHO,A+B+C,"CSV mestre com 60 colunas, sem os campos da A004","CSV mestre com 69 colunas: dedup_outcome, attr_saida, attr_tarefa, attr_entrada, attr_modelo, eixo_L, eixo_D, eixo_U, atribuicao_resultado","Esquema da emenda A004 aplicado ao CSV mestre, conforme screening_manual_v2.md secoes 5, 7.1 e 9. Nove colunas criadas, somadas a gate_c_outcome criada mais cedo hoje. Apenas dedup_outcome foi preenchida, porque e a unica derivavel do que ja estava registrado: D_E3 quando gate_a_outcome=A4_E3 (104 registros, as duplicatas mecanicas por DOI e titulo resolvidas no pre-passe D) e UNICO nos demais 882. Consequencia que precisa ficar explicita: os seis membros de familia de publicacao descobertos so no texto completo (051_ACM, 623_IEEE, 842_SCOPUS, 868_SCOPUS, 877_SCOPUS, 963_SCOPUS) tem exclusion_criteria=E3 e dedup_outcome=UNICO ao mesmo tempo. Nao e inconsistencia: dedup_outcome registra o que o pre-passe D mecanico produziu, e para eles ele produziu unico; o E3 foi decidido no Portao C e vive em exclusion_criteria e em gate_c_notes. A soma fecha: 104 mecanicas mais 6 de familia igual a 110 exclusoes por E3. O manual so preve dois valores para dedup_outcome e nao previu esse caso; a alternativa seria criar um terceiro valor, o que foi recusado para nao alterar vocabulario normativo sem emenda. Os oito campos restantes nascem vazios de proposito: attr_* exigem releitura de resumo e os eixos L, D, U e atribuicao_resultado sao campos de extracao, nao de triagem. Vazio significa nao triado ou nao extraido; preencher por inferencia fabricaria dado. Nenhum registro mudou de desfecho: 881 excluidos e 105 retidos antes e depois. gate_c_outcome NAO foi retro-preenchido com NAO_RECUPERADO nos 53 registros sem texto, porque o prazo de atricao ainda corre e a marcacao seria prematura.",search/automated/backups/custom_automated_search_collection_2026-08-17_pre-esquema-a004.csv
GLOBAL,2026-08-17T23:00:00-03:00,Helaine Barreiros,DECISAO_DESENHO,A+B+C,"apendice do protocolo na versao 1.7, com I1-I6 e E1-E11","apendice na versao 1.8, com a estrutura de portoes, I1-I8, E1-E4/E6-E9/E7b/E12 e E5/E10/E11 como lacunas declaradas","Emenda A004 aplicada ao apendice LaTeX do protocolo. Secoes novas: estrutura de portoes (D, A1-A3, B0-B5, C1) com uma pergunta e no maximo um criterio por filtro; tabela de inclusao renumerada I1-I8 em ordem de filtro, com coluna de filtro e coluna de pareamento; tabela de exclusao restrita aos codigos operativos, com E7 estreitado a primeira clausula e E7b e E12 acrescentados; tabela separada dos codigos retirados (E5, E10, E11) mantidos como lacunas declaradas; secao de atricao (identificado, nao recuperado) alinhada as caixas disjuntas do PRISMA 2020; secao dos eixos L, D e U com a tabela de subconjuntos analiticos calculados. Correcoes de referencias residuais fora das tabelas: a frase da secao de busca que dizia que a evidencia de qualidade era avaliada apos a recuperacao pelos criterios de elegibilidade, a subsecao de confirmacao de evidencia que citava I6 e E11, o item V04 da lista de validacao, a lista de campos do log de registros e o relato PRISMA. Campos de extracao acrescentados: QualityAxisL, QualityAxisD, QualityAxisU e ResultAttribution. Versao do protocolo elevada a 1.8 no cabecalho, no campo de identificacao e na tabela de historico. VERIFICACAO: o apendice foi compilado com pdflatex dentro de um wrapper minimo. Duas passagens, zero erros, zero referencias cruzadas indefinidas, 19 longtables com numero de campos consistente com o preambulo em todas. Comparacao com a versao em HEAD: 31 overfull hbox acima de 20pt antes e 31 depois, ou seja, nenhum problema de composicao foi introduzido; o documento passa de 72 para 80 paginas. O nome do arquivo continua appendix_two_layer_mapping_protocol_v1_7.tex, porque renomear quebraria as referencias de inclusao na tese; a versao vive no conteudo, nao no nome.",protocol/appendix_two_layer_mapping_protocol_v1_7.tex
GLOBAL,2026-08-17T21:55:00,Helaine Barreiros,DECISAO_DESENHO,B,B2_E6|B3_E8|B4_E9|B3_E7|A4_E3,B4_E6|B2_E8|B3_E9|B1_E7|(vazio),"MIGRACAO DE ROTULOS DE DESFECHO PARA A NUMERACAO DE FILTRO DA A004. METODO: leitura de protocol/screening_manual_v2.md l.457-459 (valores de desfecho admitidos) e da secao 5 (ordem dos filtros do Portao B); script /tmp/migra_rotulos_a004.py simulado antes de aplicar; backup em backups/custom_automated_search_collection_2026-08-17_pre-migracao-rotulos.csv. EVIDENCIA: 197 registros carregavam prefixo de filtro anterior a A004 -- B2_E6 (25), B3_E8 (25), B4_E9 (21), B3_E7 (22), A4_E3 (104). DISCUSSAO: a A004 congelou os CODIGOS de exclusao, nao os ROTULOS de filtro, e os filtros mudaram de posicao na reordenacao. Manter o prefixo antigo faria qualquer contagem por filtro sair errada e deixaria dois rotulos distintos (B2_E6 legado e B4_E6 novo) nomeando o mesmo filtro. Duas perdas foram avaliadas. (a) B3_E7 -> B1_E7 funde 22 registros de direcao invertida (UML na entrada, saida sem UML) nos 557 ja rotulados B1_E7, tirando a consultabilidade por campo unico; por isso os 22 logical_id ficam listados nesta linha. CORRECAO FEITA NA MESMA SESSAO: a primeira redacao desta linha afirmava que a distincao seguia recuperavel via gate_b_notes; verificacao mostrou que isso e FALSO -- apenas 11 dos 22 mencionam a sigla B3_E7 na nota, e 4 registros que NAO pertencem ao grupo (518_IEEE, 806_SCOPUS, 934_SCOPUS, 952_SCOPUS) a mencionam por contraste, ao explicar por que nao se enquadram. Logo a enumeracao nesta linha do log e a UNICA fonte de recuperacao do subconjunto, e as paginas geradas deixam de exibir contagem separada para ele. (b) A4_E3 -> vazio e correto porque sob a A004 o pre-passe D precede o Portao A: esses 104 nunca chegaram a ser triados em A. Nada se perde -- dedup_outcome=D_E3, exclusion_criteria=E3 e a analise de duplicata em gate_a_notes permanecem intactos. DECISAO: migrados os 197. Invariantes conferidos apos aplicar: excluded 881/105 e exclusion_criteria (E7 579, E3 110, E2 29, E1 56, E12 9, E8 25, E9 21, E4 25, E6 26, E7b 1) inalterados. Os desfechos agora batem 1:1 com os codigos: B1_E7 579 = E7 579, B4_E6 26 = E6 26, B2_E8 25 = E8 25, B3_E9 21 = E9 21. OS 22 EX-B3_E7: 019_ACM 090_ACM 554_IEEE 746_SCOPUS 758_SCOPUS 770_SCOPUS 779_SCOPUS 798_SCOPUS 815_SCOPUS 833_SCOPUS 846_SCOPUS 853_SCOPUS 857_SCOPUS 872_SCOPUS 882_SCOPUS 884_SCOPUS 906_SCOPUS 931_SCOPUS 966_SCOPUS 968_SCOPUS 977_SCOPUS 984_SCOPUS",protocol/amendments/A004-screening-gate-redesign.md
